ano,mes,product_category_name,total_vendas
2018,3,automotivo,344
2018,3,bebes,224
2018,3,bebidas,21
2018,3,beleza_saude,673
2018,3,brinquedos,234
2018,3,cama_mesa_banho,798
2018,3,casa_conforto,21
2018,3,casa_conforto_2,1
2018,3,casa_construcao,44
2018,3,cine_foto,7
2018,3,climatizacao,25
2018,3,consoles_games,58
2018,3,construcao_ferramentas_construcao,71
2018,3,construcao_ferramentas_ferramentas,9
2018,3,construcao_ferramentas_iluminacao,13
2018,3,construcao_ferramentas_jardim,23
2018,3,construcao_ferramentas_seguranca,22
2018,3,cool_stuff,256
2018,3,dvds_blu_ray,2
2018,3,eletrodomesticos,70
2018,3,eletrodomesticos_2,12
2018,3,eletronicos,261
2018,3,eletroportateis,37
2018,3,esporte_lazer,761
2018,3,fashion_bolsas_e_acessorios,139
2018,3,fashion_calcados,12
2018,3,fashion_esporte,1
2018,3,fashion_roupa_feminina,4
2018,3,fashion_roupa_infanto_juvenil,2
2018,3,fashion_underwear_e_moda_praia,5
2018,3,ferramentas_jardim,262
2018,3,flores,3
2018,3,fraldas_higiene,6
2018,3,industria_comercio_e_negocios,29
2018,3,informatica_acessorios,758
2018,3,instrumentos_musicais,55
2018,3,la_cuisine,1
2018,3,livros_importados,3
2018,3,livros_interesse_geral,39
2018,3,livros_tecnicos,17
2018,3,malas_acessorios,57
2018,3,market_place,17
2018,3,moveis_colchao_e_estofado,4
2018,3,moveis_cozinha_area_de_servico_jantar_e_jardim,12
2018,3,moveis_decoracao,595
2018,3,moveis_escritorio,202
2018,3,moveis_quarto,6
2018,3,moveis_sala,19
2018,3,musica,2
2018,3,papelaria,164
2018,3,perfumaria,202
2018,3,pet_shop,124
2018,3,portateis_casa_forno_e_cafe,7
2018,3,relogios_presentes,430
2018,3,sinalizacao_e_seguranca,9
2018,3,tablets_impressao_imagem,3
2018,3,telefonia,344
2018,3,telefonia_fixa,14
2018,3,utilidades_domesticas,407
2018,4,agro_industria_e_comercio,12
2018,4,alimentos,40
2018,4,alimentos_bebidas,18
2018,4,artes,26
2018,4,artes_e_artesanato,1
2018,4,artigos_de_festas,2
2018,4,artigos_de_natal,12
2018,4,audio,31
2018,4,automotivo,356
2018,4,bebes,244
2018,4,bebidas,54
2018,4,beleza_saude,694
2018,4,brinquedos,205
2018,4,cama_mesa_banho,746
2018,4,casa_conforto,18
2018,4,casa_conforto_2,1
2018,4,casa_construcao,76
2018,4,cds_dvds_musicais,1
2018,4,cine_foto,5
2018,4,climatizacao,23
2018,4,consoles_games,48
2018,4,construcao_ferramentas_construcao,92
2018,4,construcao_ferramentas_ferramentas,17
2018,4,construcao_ferramentas_iluminacao,47
2018,4,construcao_ferramentas_jardim,18
2018,4,construcao_ferramentas_seguranca,24
2018,4,cool_stuff,207
2018,4,dvds_blu_ray,5
2018,4,eletrodomesticos,106
2018,4,eletrodomesticos_2,23
2018,4,eletronicos,214
2018,4,eletroportateis,67
2018,4,esporte_lazer,600
2018,4,fashion_bolsas_e_acessorios,107
2018,4,fashion_calcados,11
2018,4,fashion_esporte,1
2018,4,fashion_roupa_feminina,5
2018,4,fashion_roupa_masculina,1
2018,4,fashion_underwear_e_moda_praia,6
2018,4,ferramentas_jardim,288
2018,4,flores,3
2018,4,fraldas_higiene,4
2018,4,industria_comercio_e_negocios,53
2018,4,informatica_acessorios,544
2018,4,instrumentos_musicais,60
2018,4,la_cuisine,2
2018,4,livros_importados,4
2018,4,livros_interesse_geral,50
2018,4,livros_tecnicos,23
2018,4,malas_acessorios,57
2018,4,market_place,15
2018,4,moveis_cozinha_area_de_servico_jantar_e_jardim,20
2018,4,moveis_decoracao,594
2018,4,moveis_escritorio,133
2018,4,moveis_quarto,8
2018,4,moveis_sala,34
2018,4,musica,5
2018,4,papelaria,155
2018,4,pcs,15
2018,4,perfumaria,175
2018,4,pet_shop,170
2018,4,portateis_casa_forno_e_cafe,15
2018,4,relogios_presentes,505
2018,4,sinalizacao_e_seguranca,36
2018,4,tablets_impressao_imagem,1
2018,4,telefonia,284
2018,4,telefonia_fixa,11
2018,4,utilidades_domesticas,471
2018,5,agro_industria_e_comercio,8
2018,5,alimentos,44
2018,5,alimentos_bebidas,25
2018,5,artes,36
2018,5,artes_e_artesanato,1
2018,5,artigos_de_festas,4
2018,5,artigos_de_natal,6
2018,5,audio,21
2018,5,automotivo,311
2018,5,bebes,245
2018,5,bebidas,48
2018,5,beleza_saude,770
2018,5,brinquedos,221
2018,5,cama_mesa_banho,747
2018,5,casa_conforto,22
2018,5,casa_construcao,79
2018,5,cine_foto,18
2018,5,climatizacao,15
2018,5,consoles_games,54
2018,5,construcao_ferramentas_construcao,125
2018,5,construcao_ferramentas_ferramentas,5
2018,5,construcao_ferramentas_iluminacao,41
2018,5,construcao_ferramentas_jardim,16
2018,5,construcao_ferramentas_seguranca,29
2018,5,cool_stuff,176
2018,5,dvds_blu_ray,7
2018,5,eletrodomesticos,64
2018,5,eletrodomesticos_2,23
2018,5,eletronicos,235
2018,5,eletroportateis,48
2018,5,esporte_lazer,492
2018,5,fashion_bolsas_e_acessorios,111
2018,5,fashion_calcados,10
2018,5,fashion_roupa_masculina,1
2018,5,fashion_underwear_e_moda_praia,6
2018,5,ferramentas_jardim,291
2018,5,flores,1
2018,5,fraldas_higiene,3
2018,5,industria_comercio_e_negocios,41
2018,5,informatica_acessorios,464
2018,5,instrumentos_musicais,61
2018,5,livros_importados,10
2018,5,livros_interesse_geral,53
2018,5,livros_tecnicos,56
2018,5,malas_acessorios,49
2018,5,market_place,14
2018,5,moveis_cozinha_area_de_servico_jantar_e_jardim,13
2018,5,moveis_decoracao,605
2018,5,moveis_escritorio,105
2018,5,moveis_quarto,6
2018,5,moveis_sala,16
2018,5,musica,5
2018,5,papelaria,130
2018,5,pcs,14
2018,5,perfumaria,198
2018,5,pet_shop,136
2018,5,portateis_casa_forno_e_cafe,9
2018,5,portateis_cozinha_e_preparadores_de_alimentos,2
2018,5,relogios_presentes,636
2018,5,sinalizacao_e_seguranca,7
2018,5,tablets_impressao_imagem,1
2018,5,telefonia,256
2018,5,telefonia_fixa,17
2018,5,utilidades_domesticas,619
2018,6,agro_industria_e_comercio,10
2018,6,alimentos,24
2018,6,alimentos_bebidas,11
2018,6,artes,28
2018,6,artigos_de_festas,2
2018,6,artigos_de_natal,7
2018,6,audio,20
2018,6,automotivo,300
2018,6,bebes,225
2018,6,bebidas,33
2018,6,beleza_saude,885
2018,6,brinquedos,191
2018,6,cama_mesa_banho,773
2018,6,casa_conforto,16
2018,6,casa_conforto_2,2
2018,6,casa_construcao,71
2018,6,cine_foto,13
2018,6,climatizacao,15
2018,6,consoles_games,43
2018,6,construcao_ferramentas_construcao,113
2018,6,construcao_ferramentas_ferramentas,4
2018,6,construcao_ferramentas_iluminacao,44
2018,6,construcao_ferramentas_jardim,11
2018,6,construcao_ferramentas_seguranca,16
2018,6,cool_stuff,103
2018,6,dvds_blu_ray,6
2018,6,eletrodomesticos,67
2018,6,eletrodomesticos_2,19
2018,6,eletronicos,191
2018,6,eletroportateis,50
2018,6,esporte_lazer,426
2018,6,fashion_bolsas_e_acessorios,87
2018,6,fashion_calcados,10
2018,6,fashion_roupa_infanto_juvenil,1
2018,6,fashion_roupa_masculina,7
2018,6,fashion_underwear_e_moda_praia,7
2018,6,ferramentas_jardim,185
2018,6,flores,2
2018,6,fraldas_higiene,7
2018,6,industria_comercio_e_negocios,26
2018,6,informatica_acessorios,408
2018,6,instrumentos_musicais,47
2018,6,livros_importados,9
2018,6,livros_interesse_geral,39
2018,6,livros_tecnicos,26
2018,6,malas_acessorios,36
2018,6,market_place,7
2018,6,moveis_cozinha_area_de_servico_jantar_e_jardim,30
2018,6,moveis_decoracao,405
2018,6,moveis_escritorio,77
2018,6,moveis_quarto,9
2018,6,moveis_sala,29
2018,6,musica,3
2018,6,papelaria,167
2018,6,pcs,13
2018,6,perfumaria,189
2018,6,pet_shop,178
2018,6,portateis_casa_forno_e_cafe,3
2018,6,relogios_presentes,481
2018,6,sinalizacao_e_seguranca,27
2018,6,tablets_impressao_imagem,1
2018,6,telefonia,219
2018,6,telefonia_fixa,17
2018,6,utilidades_domesticas,584
2018,7,agro_industria_e_comercio,30
2018,7,alimentos,64
2018,7,alimentos_bebidas,18
2018,7,artes,21
2018,7,artes_e_artesanato,11
2018,7,artigos_de_festas,2
2018,7,artigos_de_natal,8
2018,7,audio,22
2018,7,automotivo,344
2018,7,bebes,222
2018,7,bebidas,17
2018,7,beleza_saude,784
2018,7,brinquedos,156
2018,7,cama_mesa_banho,624
2018,7,casa_conforto,24
2018,7,casa_conforto_2,3
2018,7,casa_construcao,61
2018,7,cine_foto,7
2018,7,climatizacao,17
2018,7,consoles_games,49
2018,7,construcao_ferramentas_construcao,115
2018,7,construcao_ferramentas_ferramentas,12
2018,7,construcao_ferramentas_iluminacao,55
2018,7,construcao_ferramentas_jardim,25
2018,7,construcao_ferramentas_seguranca,15
2018,7,cool_stuff,121
2018,7,dvds_blu_ray,1
2018,7,eletrodomesticos,79
2018,7,eletrodomesticos_2,23
2018,7,eletronicos,159
2018,7,eletroportateis,43
2018,7,esporte_lazer,468
2018,7,fashion_bolsas_e_acessorios,77
2018,7,fashion_calcados,5
2018,7,fashion_roupa_masculina,5
2018,7,fashion_underwear_e_moda_praia,2
2018,7,ferramentas_jardim,179
2018,7,flores,2
2018,7,fraldas_higiene,4
2018,7,industria_comercio_e_negocios,14
2018,7,informatica_acessorios,427
2018,7,instrumentos_musicais,37
2018,7,livros_importados,8
2018,7,livros_interesse_geral,25
2018,7,livros_tecnicos,28
2018,7,malas_acessorios,54
2018,7,market_place,4
2018,7,moveis_colchao_e_estofado,1
2018,7,moveis_cozinha_area_de_servico_jantar_e_jardim,23
2018,7,moveis_decoracao,440
2018,7,moveis_escritorio,82
2018,7,moveis_quarto,10
2018,7,moveis_sala,55
2018,7,musica,3
2018,7,papelaria,191
2018,7,pc_gamer,3
2018,7,pcs,8
2018,7,perfumaria,205
2018,7,pet_shop,160
2018,7,portateis_casa_forno_e_cafe,15
2018,7,portateis_cozinha_e_preparadores_de_alimentos,8
2018,7,relogios_presentes,528
2018,7,sinalizacao_e_seguranca,29
2018,7,telefonia,225
2018,7,telefonia_fixa,11
2018,7,utilidades_domesticas,577
2018,8,agro_industria_e_comercio,18
2018,8,alimentos,116
2018,8,alimentos_bebidas,21
2018,8,artes,18
2018,8,artes_e_artesanato,9
2018,8,artigos_de_festas,14
2018,8,artigos_de_natal,11
2018,8,audio,26
2018,8,automotivo,377
2018,8,bebes,217
2018,8,bebidas,30
2018,8,beleza_saude,849
2018,8,brinquedos,170
2018,8,cama_mesa_banho,658
2018,8,casa_conforto,16
2018,8,casa_construcao,49
2018,8,cine_foto,10
2018,8,climatizacao,21
2018,8,consoles_games,62
2018,8,construcao_ferramentas_construcao,162
2018,8,construcao_ferramentas_ferramentas,14
2018,8,construcao_ferramentas_iluminacao,62
2018,8,construcao_ferramentas_jardim,23
2018,8,construcao_ferramentas_seguranca,26
2018,8,cool_stuff,123
2018,8,dvds_blu_ray,1
2018,8,eletrodomesticos,65
2018,8,eletrodomesticos_2,15
2018,8,eletronicos,120
2018,8,eletroportateis,25
2018,8,esporte_lazer,475
2018,8,fashion_bolsas_e_acessorios,127
2018,8,fashion_calcados,3
2018,8,fashion_esporte,1
2018,8,fashion_roupa_feminina,3
2018,8,fashion_roupa_masculina,3
2018,8,fashion_underwear_e_moda_praia,2
2018,8,ferramentas_jardim,138
2018,8,fraldas_higiene,3
2018,8,industria_comercio_e_negocios,10
2018,8,informatica_acessorios,419
2018,8,instrumentos_musicais,41
2018,8,livros_importados,1
2018,8,livros_interesse_geral,36
2018,8,livros_tecnicos,29
2018,8,malas_acessorios,66
2018,8,market_place,8
2018,8,moveis_cozinha_area_de_servico_jantar_e_jardim,21
2018,8,moveis_decoracao,433
2018,8,moveis_escritorio,30
2018,8,moveis_quarto,12
2018,8,moveis_sala,40
2018,8,musica,6
2018,8,papelaria,170
2018,8,pc_gamer,1
2018,8,pcs,12
2018,8,perfumaria,223
2018,8,pet_shop,199
2018,8,portateis_casa_forno_e_cafe,17
2018,8,portateis_cozinha_e_preparadores_de_alimentos,5
2018,8,relogios_presentes,416
2018,8,sinalizacao_e_seguranca,22
2018,8,telefonia,277
2018,8,telefonia_fixa,10
2018,8,utilidades_domesticas,629
2018,9,moveis_cozinha_area_de_servico_jantar_e_jardim,1
